image_path,text,label
images/dry/metal27.jpg,plastic bottle waste,dry
images/dry/R_11061.jpg,metal or glass recyclable item,dry
images/dry/metal33.jpg,dry recyclable household waste,dry
images/dry/R_11075.jpg,metal or glass recyclable item,dry
images/dry/cardboard126 2.jpg,dry recyclable household waste,dry
images/dry/R_10380.jpg,plastic bottle waste,dry
images/dry/cardboard163 2.jpg,dry recyclable household waste,dry
images/dry/glass249.jpg,dry recyclable household waste,dry
images/dry/R_10394.jpg,metal or glass recyclable item,dry
images/dry/glass275.jpg,metal or glass recyclable item,dry
images/dry/glass261.jpg,dry recyclable household waste,dry
images/dry/cardboard294.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10141.jpg,metal or glass recyclable item,dry
images/dry/plastic450.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic336.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10627.jpg,paper or cardboard recyclable waste,dry
images/dry/metal231.jpg,plastic bottle waste,dry
images/dry/R_10633.jpg,dry recyclable household waste,dry
images/dry/metal225.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic322.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic444.jpg,plastic bottle waste,dry
images/dry/cardboard280.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10155.jpg,metal or glass recyclable item,dry
images/dry/cardboard382 2.jpg,metal or glass recyclable item,dry
images/dry/metal219.jpg,plastic bottle waste,dry
images/dry/R_10169.jpg,dry recyclable household waste,dry
images/dry/plastic478.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10182.jpg,plastic bottle waste,dry
images/dry/cardboard257.jpg,dry recyclable household waste,dry
images/dry/R_10828.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10196.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard243.jpg,dry recyclable household waste,dry
images/dry/R_10800.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10814.jpg,plastic bottle waste,dry
images/dry/R_10802.jpg,metal or glass recyclable item,dry
images/dry/cardboard269.jpg,dry recyclable household waste,dry
images/dry/R_10816.jpg,plastic bottle waste,dry
images/dry/cardboard124 2.jpg,plastic bottle waste,dry
images/dry/cardboard255.jpg,plastic bottle waste,dry
images/dry/R_10180.jpg,plastic bottle waste,dry
images/dry/cardboard161 2.jpg,plastic bottle waste,dry
images/dry/cardboard241.jpg,metal or glass recyclable item,dry
images/dry/R_10194.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic308.jpg,plastic bottle waste,dry
images/dry/R_10619.jpg,dry recyclable household waste,dry
images/dry/metal233.jpg,plastic bottle waste,dry
images/dry/R_10625.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic334.jpg,dry recyclable household waste,dry
images/dry/cardboard225 2.jpg,dry recyclable household waste,dry
images/dry/plastic452.jpg,dry recyclable household waste,dry
images/dry/cardboard260 2.jpg,metal or glass recyclable item,dry
images/dry/R_10143.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard296.jpg,metal or glass recyclable item,dry
images/dry/R_10157.jpg,metal or glass recyclable item,dry
images/dry/cardboard282.jpg,metal or glass recyclable item,dry
images/dry/plastic446.jpg,plastic bottle waste,dry
images/dry/plastic320.jpg,plastic bottle waste,dry
images/dry/metal227.jpg,metal or glass recyclable item,dry
images/dry/R_10631.jpg,plastic bottle waste,dry
images/dry/glass277.jpg,dry recyclable household waste,dry
images/dry/glass263.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10382.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard338 2.jpg,metal or glass recyclable item,dry
images/dry/cardboard58 2.jpg,plastic bottle waste,dry
images/dry/R_10396.jpg,plastic bottle waste,dry
images/dry/R_11088.jpg,plastic bottle waste,dry
images/dry/cardboard380 2.jpg,metal or glass recyclable item,dry
images/dry/R_11063.jpg,plastic bottle waste,dry
images/dry/metal25.jpg,paper or cardboard recyclable waste,dry
images/dry/glass6.jpg,metal or glass recyclable item,dry
images/dry/R_11077.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10369.jpg,paper or cardboard recyclable waste,dry
images/dry/metal31.jpg,metal or glass recyclable item,dry
images/dry/R_10341.jpg,plastic bottle waste,dry
images/dry/metal19.jpg,plastic bottle waste,dry
images/dry/glass288.jpg,dry recyclable household waste,dry
images/dry/plastic136.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10427.jpg,metal or glass recyclable item,dry
images/dry/R_10433.jpg,dry recyclable household waste,dry
images/dry/plastic122.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10355.jpg,plastic bottle waste,dry
images/dry/glass303.jpg,plastic bottle waste,dry
images/dry/glass465.jpg,plastic bottle waste,dry
images/dry/cardboard98 2.jpg,plastic bottle waste,dry
images/dry/glass471.jpg,paper or cardboard recyclable waste,dry
images/dry/glass317.jpg,metal or glass recyclable item,dry
images/dry/cardboard123.jpg,metal or glass recyclable item,dry
images/dry/R_10590.jpg,dry recyclable household waste,dry
images/dry/metal186.jpg,plastic bottle waste,dry
images/dry/glass459.jpg,metal or glass recyclable item,dry
images/dry/R_10584.jpg,plastic bottle waste,dry
images/dry/metal192.jpg,metal or glass recyclable item,dry
images/dry/cardboard137.jpg,dry recyclable household waste,dry
images/dry/R_10209.jpg,dry recyclable household waste,dry
images/dry/metal179.jpg,metal or glass recyclable item,dry
images/dry/cardboard29.jpg,paper or cardboard recyclable waste,dry
images/dry/R_11103.jpg,dry recyclable household waste,dry
images/dry/plastic38.jpg,plastic bottle waste,dry
images/dry/R_10235.jpg,metal or glass recyclable item,dry
images/dry/plastic10.jpg,dry recyclable household waste,dry
images/dry/metal145.jpg,plastic bottle waste,dry
images/dry/R_10553.jpg,metal or glass recyclable item,dry
images/dry/cardboard4 2.jpg,plastic bottle waste,dry
images/dry/metal151.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10547.jpg,metal or glass recyclable item,dry
images/dry/cardboard340 2.jpg,dry recyclable household waste,dry
images/dry/cardboard65 2.jpg,metal or glass recyclable item,dry
images/dry/cardboard15.jpg,metal or glass recyclable item,dry
images/dry/R_10221.jpg,dry recyclable household waste,dry
images/dry/cardboard20 2.jpg,plastic bottle waste,dry
images/dry/cardboard305 2.jpg,plastic bottle waste,dry
images/dry/R_10976.jpg,metal or glass recyclable item,dry
images/dry/glass101.jpg,plastic bottle waste,dry
images/dry/cardboard309.jpg,paper or cardboard recyclable waste,dry
images/dry/glass115.jpg,plastic bottle waste,dry
images/dry/glass89.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10962.jpg,dry recyclable household waste,dry
images/dry/plastic283.jpg,paper or cardboard recyclable waste,dry
images/dry/metal384.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10792.jpg,metal or glass recyclable item,dry
images/dry/cardboard218 2.jpg,metal or glass recyclable item,dry
images/dry/cardboard321.jpg,dry recyclable household waste,dry
images/dry/glass129.jpg,metal or glass recyclable item,dry
images/dry/cardboard335.jpg,paper or cardboard recyclable waste,dry
images/dry/metal390.jpg,dry recyclable household waste,dry
images/dry/R_10786.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic297.jpg,dry recyclable household waste,dry
images/dry/metal409.jpg,metal or glass recyclable item,dry
images/dry/R_10779.jpg,dry recyclable household waste,dry
images/dry/plastic268.jpg,dry recyclable household waste,dry
images/dry/R_10751.jpg,plastic bottle waste,dry
images/dry/metal347.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10989.jpg,plastic bottle waste,dry
images/dry/plastic240.jpg,dry recyclable household waste,dry
images/dry/glass62.jpg,dry recyclable household waste,dry
images/dry/cardboard119 2.jpg,dry recyclable household waste,dry
images/dry/R_10037.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10023.jpg,metal or glass recyclable item,dry
images/dry/glass76.jpg,plastic bottle waste,dry
images/dry/plastic254.jpg,plastic bottle waste,dry
images/dry/R_10745.jpg,dry recyclable household waste,dry
images/dry/metal353.jpg,metal or glass recyclable item,dry
images/dry/glass77.jpg,dry recyclable household waste,dry
images/dry/R_10022.jpg,plastic bottle waste,dry
images/dry/metal352.jpg,dry recyclable household waste,dry
images/dry/R_10744.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic255.jpg,plastic bottle waste,dry
images/dry/plastic241.jpg,plastic bottle waste,dry
images/dry/R_10988.jpg,dry recyclable household waste,dry
images/dry/metal346.jpg,dry recyclable household waste,dry
images/dry/cardboard364 2.jpg,dry recyclable household waste,dry
images/dry/R_10750.jpg,plastic bottle waste,dry
images/dry/cardboard41 2.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10036.jpg,metal or glass recyclable item,dry
images/dry/glass63.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard321 2.jpg,metal or glass recyclable item,dry
images/dry/metal408.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic269.jpg,dry recyclable household waste,dry
images/dry/R_10778.jpg,metal or glass recyclable item,dry
images/dry/cardboard334.jpg,metal or glass recyclable item,dry
images/dry/glass128.jpg,plastic bottle waste,dry
images/dry/plastic296.jpg,dry recyclable household waste,dry
images/dry/R_10787.jpg,metal or glass recyclable item,dry
images/dry/metal391.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10793.jpg,paper or cardboard recyclable waste,dry
images/dry/metal385.jpg,dry recyclable household waste,dry
images/dry/plastic282.jpg,plastic bottle waste,dry
images/dry/cardboard320.jpg,paper or cardboard recyclable waste,dry
images/dry/glass114.jpg,metal or glass recyclable item,dry
images/dry/glass88.jpg,dry recyclable household waste,dry
images/dry/cardboard308.jpg,metal or glass recyclable item,dry
images/dry/R_10963.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard399 2.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10977.jpg,plastic bottle waste,dry
images/dry/glass100.jpg,dry recyclable household waste,dry
images/dry/cardboard178 2.jpg,plastic bottle waste,dry
images/dry/R_10546.jpg,dry recyclable household waste,dry
images/dry/metal150.jpg,plastic bottle waste,dry
images/dry/R_10220.jpg,dry recyclable household waste,dry
images/dry/cardboard14.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic11.jpg,plastic bottle waste,dry
images/dry/R_10234.jpg,dry recyclable household waste,dry
images/dry/R_10552.jpg,plastic bottle waste,dry
images/dry/metal144.jpg,plastic bottle waste,dry
images/dry/plastic39.jpg,paper or cardboard recyclable waste,dry
images/dry/R_11102.jpg,dry recyclable household waste,dry
images/dry/cardboard28.jpg,dry recyclable household waste,dry
images/dry/R_10208.jpg,paper or cardboard recyclable waste,dry
images/dry/metal178.jpg,dry recyclable household waste,dry
images/dry/cardboard284 2.jpg,metal or glass recyclable item,dry
images/dry/metal193.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10585.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard279 2.jpg,metal or glass recyclable item,dry
images/dry/cardboard136.jpg,dry recyclable household waste,dry
images/dry/cardboard122.jpg,plastic bottle waste,dry
images/dry/glass458.jpg,plastic bottle waste,dry
images/dry/metal187.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10591.jpg,metal or glass recyclable item,dry
images/dry/glass470.jpg,dry recyclable household waste,dry
images/dry/glass316.jpg,metal or glass recyclable item,dry
images/dry/glass302.jpg,plastic bottle waste,dry
images/dry/cardboard185 2.jpg,plastic bottle waste,dry
images/dry/glass464.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic123.jpg,dry recyclable household waste,dry
images/dry/cardboard201 2.jpg,metal or glass recyclable item,dry
images/dry/R_10432.jpg,dry recyclable household waste,dry
images/dry/R_10354.jpg,dry recyclable household waste,dry
images/dry/cardboard244 2.jpg,paper or cardboard recyclable waste,dry
images/dry/glass289.jpg,metal or glass recyclable item,dry
images/dry/metal18.jpg,dry recyclable household waste,dry
images/dry/R_10340.jpg,metal or glass recyclable item,dry
images/dry/R_10426.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic137.jpg,plastic bottle waste,dry
images/dry/metal30.jpg,plastic bottle waste,dry
images/dry/R_10368.jpg,plastic bottle waste,dry
images/dry/R_11076.jpg,dry recyclable household waste,dry
images/dry/metal24.jpg,dry recyclable household waste,dry
images/dry/R_11062.jpg,paper or cardboard recyclable waste,dry
images/dry/glass7.jpg,dry recyclable household waste,dry
images/dry/cardboard100 2.jpg,dry recyclable household waste,dry
images/dry/cardboard145 2.jpg,dry recyclable household waste,dry
images/dry/R_11089.jpg,metal or glass recyclable item,dry
images/dry/R_10397.jpg,plastic bottle waste,dry
images/dry/R_10383.jpg,dry recyclable household waste,dry
images/dry/glass262.jpg,paper or cardboard recyclable waste,dry
images/dry/glass276.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic447.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard283.jpg,dry recyclable household waste,dry
images/dry/R_10156.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10630.jpg,plastic bottle waste,dry
images/dry/metal226.jpg,plastic bottle waste,dry
images/dry/plastic321.jpg,dry recyclable household waste,dry
images/dry/plastic335.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10624.jpg,paper or cardboard recyclable waste,dry
images/dry/metal232.jpg,plastic bottle waste,dry
images/dry/cardboard297.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10142.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic453.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard81 2.jpg,dry recyclable household waste,dry
images/dry/R_10618.jpg,dry recyclable household waste,dry
images/dry/plastic309.jpg,metal or glass recyclable item,dry
images/dry/R_10195.jpg,metal or glass recyclable item,dry
images/dry/cardboard240.jpg,plastic bottle waste,dry
images/dry/cardboard39 2.jpg,metal or glass recyclable item,dry
images/dry/cardboard359 2.jpg,dry recyclable household waste,dry
images/dry/R_10181.jpg,dry recyclable household waste,dry
images/dry/cardboard254.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10817.jpg,plastic bottle waste,dry
images/dry/R_10803.jpg,plastic bottle waste,dry
images/dry/cardboard268.jpg,plastic bottle waste,dry
images/dry/cardboard271.jpg,metal or glass recyclable item,dry
images/dry/cardboard265.jpg,plastic bottle waste,dry
images/dry/R_10198.jpg,metal or glass recyclable item,dry
images/dry/R_10826.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10832.jpg,plastic bottle waste,dry
images/dry/cardboard248 2.jpg,plastic bottle waste,dry
images/dry/cardboard259.jpg,plastic bottle waste,dry
images/dry/R_10167.jpg,dry recyclable household waste,dry
images/dry/plastic476.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic310.jpg,paper or cardboard recyclable waste,dry
images/dry/metal217.jpg,plastic bottle waste,dry
images/dry/R_10601.jpg,paper or cardboard recyclable waste,dry
images/dry/metal203.jpg,dry recyclable household waste,dry
images/dry/R_10615.jpg,dry recyclable household waste,dry
images/dry/plastic304.jpg,dry recyclable household waste,dry
images/dry/plastic462.jpg,dry recyclable household waste,dry
images/dry/R_10173.jpg,metal or glass recyclable item,dry
images/dry/plastic338.jpg,plastic bottle waste,dry
images/dry/R_10629.jpg,plastic bottle waste,dry
images/dry/cardboard149 2.jpg,plastic bottle waste,dry
images/dry/glass253.jpg,dry recyclable household waste,dry
images/dry/R_11084.jpg,metal or glass recyclable item,dry
images/dry/R_11090.jpg,plastic bottle waste,dry
images/dry/glass247.jpg,dry recyclable household waste,dry
images/dry/R_10403.jpg,dry recyclable household waste,dry
images/dry/plastic112.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10365.jpg,plastic bottle waste,dry
images/dry/metal29.jpg,metal or glass recyclable item,dry
images/dry/R_10371.jpg,dry recyclable household waste,dry
images/dry/plastic106.jpg,metal or glass recyclable item,dry
images/dry/R_10417.jpg,metal or glass recyclable item,dry
images/dry/cardboard35 2.jpg,dry recyclable household waste,dry
images/dry/cardboard310 2.jpg,metal or glass recyclable item,dry
images/dry/R_11047.jpg,dry recyclable household waste,dry
images/dry/R_10359.jpg,metal or glass recyclable item,dry
images/dry/cardboard355 2.jpg,metal or glass recyclable item,dry
images/dry/cardboard70 2.jpg,paper or cardboard recyclable waste,dry
images/dry/glass290.jpg,paper or cardboard recyclable waste,dry
images/dry/glass284.jpg,paper or cardboard recyclable waste,dry
images/dry/R_11053.jpg,metal or glass recyclable item,dry
images/dry/metal15.jpg,plastic bottle waste,dry
images/dry/cardboard107.jpg,metal or glass recyclable item,dry
images/dry/cardboard113.jpg,metal or glass recyclable item,dry
images/dry/cardboard400 2.jpg,paper or cardboard recyclable waste,dry
images/dry/glass469.jpg,dry recyclable household waste,dry
images/dry/R_10588.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard368 2.jpg,metal or glass recyclable item,dry
images/dry/glass441.jpg,plastic bottle waste,dry
images/dry/glass327.jpg,paper or cardboard recyclable waste,dry
images/dry/glass333.jpg,plastic bottle waste,dry
images/dry/glass455.jpg,metal or glass recyclable item,dry
images/dry/metal161.jpg,dry recyclable household waste,dry
images/dry/R_10577.jpg,dry recyclable household waste,dry
images/dry/R_10211.jpg,dry recyclable household waste,dry
images/dry/cardboard25.jpg,dry recyclable household waste,dry
images/dry/plastic34.jpg,plastic bottle waste,dry
images/dry/R_10205.jpg,metal or glass recyclable item,dry
images/dry/cardboard31.jpg,plastic bottle waste,dry
images/dry/plastic20.jpg,metal or glass recyclable item,dry
images/dry/metal175.jpg,dry recyclable household waste,dry
images/dry/R_10563.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard395 2.jpg,metal or glass recyclable item,dry
images/dry/glass482.jpg,plastic bottle waste,dry
images/dry/cardboard19.jpg,plastic bottle waste,dry
images/dry/R_10239.jpg,metal or glass recyclable item,dry
images/dry/metal149.jpg,metal or glass recyclable item,dry
images/dry/glass496.jpg,plastic bottle waste,dry
images/dry/glass85.jpg,paper or cardboard recyclable waste,dry
images/dry/glass119.jpg,dry recyclable household waste,dry
images/dry/cardboard305.jpg,plastic bottle waste,dry
images/dry/cardboard288 2.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard311.jpg,plastic bottle waste,dry
images/dry/glass91.jpg,metal or glass recyclable item,dry
images/dry/cardboard339.jpg,plastic bottle waste,dry
images/dry/glass125.jpg,dry recyclable household waste,dry
images/dry/R_10952.jpg,metal or glass recyclable item,dry
images/dry/R_10946.jpg,metal or glass recyclable item,dry
images/dry/cardboard174 2.jpg,plastic bottle waste,dry
images/dry/metal388.jpg,plastic bottle waste,dry
images/dry/cardboard131 2.jpg,dry recyclable household waste,dry
images/dry/glass131.jpg,dry recyclable household waste,dry
images/dry/metal405.jpg,dry recyclable household waste,dry
images/dry/R_10013.jpg,paper or cardboard recyclable waste,dry
images/dry/glass46.jpg,metal or glass recyclable item,dry
images/dry/plastic264.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10775.jpg,metal or glass recyclable item,dry
images/dry/cardboard189 2.jpg,plastic bottle waste,dry
images/dry/metal363.jpg,plastic bottle waste,dry
images/dry/R_10761.jpg,paper or cardboard recyclable waste,dry
images/dry/metal377.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic270.jpg,dry recyclable household waste,dry
images/dry/glass52.jpg,plastic bottle waste,dry
images/dry/R_10007.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10749.jpg,metal or glass recyclable item,dry
images/dry/R_10991.jpg,plastic bottle waste,dry
images/dry/plastic258.jpg,plastic bottle waste,dry
images/dry/cardboard275 2.jpg,dry recyclable household waste,dry
images/dry/R_10985.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard230 2.jpg,metal or glass recyclable item,dry
images/dry/R_10984.jpg,plastic bottle waste,dry
images/dry/plastic259.jpg,dry recyclable household waste,dry
images/dry/R_10990.jpg,metal or glass recyclable item,dry
images/dry/R_10748.jpg,plastic bottle waste,dry
images/dry/plastic271.jpg,dry recyclable household waste,dry
images/dry/metal376.jpg,plastic bottle waste,dry
images/dry/R_10760.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10006.jpg,paper or cardboard recyclable waste,dry
images/dry/metal410.jpg,metal or glass recyclable item,dry
images/dry/glass53.jpg,dry recyclable household waste,dry
images/dry/glass47.jpg,plastic bottle waste,dry
images/dry/R_10012.jpg,plastic bottle waste,dry
images/dry/metal404.jpg,dry recyclable household waste,dry
images/dry/metal362.jpg,metal or glass recyclable item,dry
images/dry/R_10774.jpg,dry recyclable household waste,dry
images/dry/plastic265.jpg,metal or glass recyclable item,dry
images/dry/cardboard94 2.jpg,metal or glass recyclable item,dry
images/dry/cardboard69 2.jpg,metal or glass recyclable item,dry
images/dry/metal389.jpg,metal or glass recyclable item,dry
images/dry/R_10947.jpg,plastic bottle waste,dry
images/dry/cardboard309 2.jpg,plastic bottle waste,dry
images/dry/glass130.jpg,paper or cardboard recyclable waste,dry
images/dry/glass124.jpg,plastic bottle waste,dry
images/dry/cardboard338.jpg,dry recyclable household waste,dry
images/dry/cardboard8 2.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10953.jpg,dry recyclable household waste,dry
images/dry/glass90.jpg,plastic bottle waste,dry
images/dry/cardboard310.jpg,metal or glass recyclable item,dry
images/dry/cardboard304.jpg,paper or cardboard recyclable waste,dry
images/dry/glass84.jpg,metal or glass recyclable item,dry
images/dry/glass118.jpg,metal or glass recyclable item,dry
images/dry/R_10238.jpg,metal or glass recyclable item,dry
images/dry/glass497.jpg,paper or cardboard recyclable waste,dry
images/dry/metal148.jpg,dry recyclable household waste,dry
images/dry/glass483.jpg,plastic bottle waste,dry
images/dry/cardboard251 2.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard18.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard214 2.jpg,metal or glass recyclable item,dry
images/dry/plastic21.jpg,metal or glass recyclable item,dry
images/dry/cardboard30.jpg,metal or glass recyclable item,dry
images/dry/R_10204.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10562.jpg,plastic bottle waste,dry
images/dry/metal174.jpg,metal or glass recyclable item,dry
images/dry/R_10576.jpg,paper or cardboard recyclable waste,dry
images/dry/metal160.jpg,plastic bottle waste,dry
images/dry/plastic35.jpg,plastic bottle waste,dry
images/dry/cardboard24.jpg,metal or glass recyclable item,dry
images/dry/R_10210.jpg,plastic bottle waste,dry
images/dry/glass332.jpg,metal or glass recyclable item,dry
images/dry/glass454.jpg,plastic bottle waste,dry
images/dry/cardboard150 2.jpg,paper or cardboard recyclable waste,dry
images/dry/glass440.jpg,plastic bottle waste,dry
images/dry/R_10589.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard115 2.jpg,paper or cardboard recyclable waste,dry
images/dry/glass326.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard112.jpg,plastic bottle waste,dry
images/dry/glass468.jpg,dry recyclable household waste,dry
images/dry/cardboard106.jpg,paper or cardboard recyclable waste,dry
images/dry/metal14.jpg,paper or cardboard recyclable waste,dry
images/dry/R_11052.jpg,metal or glass recyclable item,dry
images/dry/glass285.jpg,metal or glass recyclable item,dry
images/dry/cardboard128 2.jpg,dry recyclable household waste,dry
images/dry/glass291.jpg,dry recyclable household waste,dry
images/dry/R_10358.jpg,paper or cardboard recyclable waste,dry
images/dry/R_11046.jpg,dry recyclable household waste,dry
images/dry/R_10370.jpg,dry recyclable household waste,dry
images/dry/metal28.jpg,dry recyclable household waste,dry
images/dry/cardboard291 2.jpg,metal or glass recyclable item,dry
images/dry/R_10416.jpg,metal or glass recyclable item,dry
images/dry/plastic107.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic113.jpg,plastic bottle waste,dry
images/dry/R_10402.jpg,metal or glass recyclable item,dry
images/dry/R_10364.jpg,metal or glass recyclable item,dry
images/dry/glass246.jpg,plastic bottle waste,dry
images/dry/R_11091.jpg,plastic bottle waste,dry
images/dry/cardboard229 2.jpg,metal or glass recyclable item,dry
images/dry/R_11085.jpg,metal or glass recyclable item,dry
images/dry/glass252.jpg,dry recyclable household waste,dry
images/dry/cardboard190 2.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10628.jpg,dry recyclable household waste,dry
images/dry/cardboard11 2.jpg,metal or glass recyclable item,dry
images/dry/cardboard334 2.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic339.jpg,metal or glass recyclable item,dry
images/dry/cardboard371 2.jpg,dry recyclable household waste,dry
images/dry/cardboard54 2.jpg,dry recyclable household waste,dry
images/dry/plastic305.jpg,plastic bottle waste,dry
images/dry/R_10614.jpg,plastic bottle waste,dry
images/dry/metal202.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10172.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic463.jpg,dry recyclable household waste,dry
images/dry/plastic477.jpg,metal or glass recyclable item,dry
images/dry/R_10166.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10600.jpg,metal or glass recyclable item,dry
images/dry/metal216.jpg,dry recyclable household waste,dry
images/dry/plastic311.jpg,metal or glass recyclable item,dry
images/dry/R_10833.jpg,dry recyclable household waste,dry
images/dry/cardboard258.jpg,plastic bottle waste,dry
images/dry/R_10199.jpg,dry recyclable household waste,dry
images/dry/R_10827.jpg,metal or glass recyclable item,dry
images/dry/cardboard264.jpg,plastic bottle waste,dry
images/dry/cardboard270.jpg,metal or glass recyclable item,dry
images/dry/cardboard266.jpg,plastic bottle waste,dry
images/dry/cardboard192 2.jpg,dry recyclable household waste,dry
images/dry/R_10819.jpg,plastic bottle waste,dry
images/dry/cardboard272.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10831.jpg,metal or glass recyclable item,dry
images/dry/R_10825.jpg,plastic bottle waste,dry
images/dry/plastic461.jpg,plastic bottle waste,dry
images/dry/R_10170.jpg,metal or glass recyclable item,dry
images/dry/cardboard293 2.jpg,plastic bottle waste,dry
images/dry/metal200.jpg,plastic bottle waste,dry
images/dry/R_10616.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic307.jpg,dry recyclable household waste,dry
images/dry/plastic313.jpg,paper or cardboard recyclable waste,dry
images/dry/metal214.jpg,dry recyclable household waste,dry
images/dry/R_10602.jpg,plastic bottle waste,dry
images/dry/R_10164.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic475.jpg,plastic bottle waste,dry
images/dry/cardboard299.jpg,paper or cardboard recyclable waste,dry
images/dry/metal228.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic449.jpg,dry recyclable household waste,dry
images/dry/R_10158.jpg,paper or cardboard recyclable waste,dry
images/dry/glass278.jpg,plastic bottle waste,dry
images/dry/R_11093.jpg,plastic bottle waste,dry
images/dry/glass244.jpg,plastic bottle waste,dry
images/dry/glass250.jpg,plastic bottle waste,dry
images/dry/R_10399.jpg,dry recyclable household waste,dry
images/dry/R_11087.jpg,metal or glass recyclable item,dry
images/dry/plastic105.jpg,paper or cardboard recyclable waste,dry
images/dry/glass9.jpg,dry recyclable household waste,dry
images/dry/R_10414.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10372.jpg,paper or cardboard recyclable waste,dry
images/dry/R_11078.jpg,dry recyclable household waste,dry
images/dry/R_10366.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10400.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic111.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10428.jpg,dry recyclable household waste,dry
images/dry/cardboard13 2.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard336 2.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic139.jpg,dry recyclable household waste,dry
images/dry/glass287.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard373 2.jpg,paper or cardboard recyclable waste,dry
images/dry/R_11050.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard56 2.jpg,plastic bottle waste,dry
images/dry/metal16.jpg,metal or glass recyclable item,dry
images/dry/R_11044.jpg,dry recyclable household waste,dry
images/dry/glass293.jpg,metal or glass recyclable item,dry
